page,name,link,thumbnail,rating,date,snippet,images,local_guide,CoffeeShop
4,Dulan,https://www.google.com/maps/contrib/108983227594834890290?hl=en-US&sa=X&ved=2ahUKEwiZl4rktp_7AhWXmmoFHSpRDPsQvvQBegUIARCUAg,https://lh3.googleusercontent.com/a-/ACNPEu--vp8vtDpomK2g7Tc125RDIdSKLCvSd6A-lFgJbls=s40-c-c0x00000000-cc-rp-mo-ba5-br100,4.0,3 years ago,"Unfortunately I was disappointed by the shift Eatery has I had quite high expectations given what I have heard and it's rating. The food was good but was by no means the best vegan food that I have had. The menu is quite Limited , mostly to simple brunch items and a variety of sandwiches. We tried the pulled pork sandwich and the chicken schnitzel sandwich. The pulled pork uses jackfruit which we both felt was a poor substitute and quite an overpowering flavour. I would recommend the chicken sandwich though, which had similar texture to chicken. Despite the good substitute chicken, once again we were underwhelmed by the flavours. As compared to other brunch places in Sydney the food simply did not impress us. That said, it's great to have more vegan restaurants in Sydney and we paid $50 for 2 meals and 2 drinks. Note that the portion sizes for the sandwiches are fairly big","['https://lh5.googleusercontent.com/p/AF1QipOw4ZmLdI5E1SbnshEqqeBcbD7W3UTMrPCJfRz6=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMFxPV6AcPcCFKzED-6V_Z_1Cv6GK_aq-mMaZeh=w100-h100-p-n-k-no']",True,Shift Eatery
4,김시온,https://www.google.com/maps/contrib/103165179687938204354?hl=en-US&sa=X&ved=2ahUKEwiZl4rktp_7AhWXmmoFHSpRDPsQvvQBegUIARCtAg,https://lh3.googleusercontent.com/a-/ACNPEu-JhIsX3_nj077aDjjSW4bLlhfFk2RY4neVwwM1gw=s40-c-c0x00000000-cc-rp-mo-br100,4.0,2 years ago,"I had the Cappuccino with almond milk and My Shroom Toastie. The vibe of the cafe is so nice, the staff were attentive! One downside is that I found that the seasoning of the toastie a bit too much, only as I don’t season a lot of my foods when eating. However, I really enjoyed the food and the great coffee!!!",['https://lh5.googleusercontent.com/p/AF1QipPm1WzDNwy0Me32i9G2aYjpuD0KLpcD6-VVmlP0=w100-h100-p-n-k-no'],,Shift Eatery
5,J K,https://www.google.com/maps/contrib/108954384150011734359?hl=en-US&sa=X&ved=2ahUKEwiQhMLktp_7AhUzmmoFHRBtCagQvvQBegQIARA4,https://lh3.googleusercontent.com/a-/ACNPEu8TZvCjQwPiuTMsPfKYmFvkRHfSr6xH_jXzpOND=s40-c-c0x00000000-cc-rp-mo-ba5-br100,4.0,3 months ago,Yum but $18 for a sandwich 🥪😢,"['https://lh5.googleusercontent.com/p/AF1QipM18ros52E4E7eIVJBvFhkXLk7kmoLo4HE503q3=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOlp3mvwRgmaNN-XGRXhZkSV7IdwhIUr2D7EdTS=w100-h100-p-n-k-no']",True,Shift Eatery
5,Bron Gordon,https://www.google.com/maps/contrib/103574152940390394890?hl=en-US&sa=X&ved=2ahUKEwiQhMLktp_7AhUzmmoFHRBtCagQvvQBegQIARBR,https://lh3.googleusercontent.com/a-/ACNPEu8QygXQMW4IcBZFEHn7ssedfmddmGAmT8JaWOnc=s40-c-c0x00000000-cc-rp-mo-ba2-br100,4.0,4 months ago,"Great little vegan cafe with an awesome variety of options and quick, friendly service 💚",,True,Shift Eatery
5,Y M,https://www.google.com/maps/contrib/109854274228147202754?hl=en-US&sa=X&ved=2ahUKEwiQhMLktp_7AhUzmmoFHRBtCagQvvQBegQIARBu,https://lh3.googleusercontent.com/a-/ACNPEu-7UMaYkDSg9dbAaQwl0ucenwRMG_YwGo-uWs9Q0g=s40-c-c0x00000000-cc-rp-mo-ba6-br100,4.0,4 years ago,Food were good but nothing that blew my mind I suppose. It’s a nice little cozy cafe though,"['https://lh5.googleusercontent.com/p/AF1QipOehmaq2zpOjfXZ5iRud_kq6VxLkZKEwSKnh1ML=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNaPrVM54_j5CB8UX43B3vQMitzjOCAF-ngZiFT=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPlz0GRE5S5cWrNFNLf8K9loNQAYI7FaPBmFpVp=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipM1jhdnNxu1mqIDh4p26Ubqf34174Xcpvueq5eo=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPrNC_mKbBWxwpFVRZstZzjKjS4hancwVRQt_0_=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMpWkll-7B3hOloBNL8qisn9yHBwZ1uF-heYvAe=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMPjdz2vM0s_540NVcOwuWvw7MR0tkFEo9UrGsQ=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPWmm8P7swJdaxRsmkkL_7RkqXBmCrpZSsDDvdV=w100-h100-p-n-k-no']",True,Shift Eatery
5,Triana MG,https://www.google.com/maps/contrib/110648126757659858294?hl=en-US&sa=X&ved=2ahUKEwiQhMLktp_7AhUzmmoFHRBtCagQvvQBegUIARCNAQ,https://lh3.googleusercontent.com/a/ALm5wu3kyzd_UapebICZx-UJMQdwG2IkLgRw2tWG2RwA=s40-c-c0x00000000-cc-rp-mo-ba4-br100,4.0,2 years ago,Didn't expect fake plants at a vegan restaurant...a part from that...good taste in what I tried... intrigued about those vegan eggs!,['https://lh5.googleusercontent.com/p/AF1QipPKbzvqsnfXFa-Y2QWDaHTmQ_sZ1O1DCvoJBdur=w100-h100-p-n-k-no'],True,Shift Eatery
5,Christopher Brame,https://www.google.com/maps/contrib/109101964647406520213?hl=en-US&sa=X&ved=2ahUKEwiQhMLktp_7AhUzmmoFHRBtCagQvvQBegUIARClAQ,https://lh3.googleusercontent.com/a-/ACNPEu_PSdAm5b23y25tq1DEtJY_LZ7X2UVbhjNeRY_KyA=s40-c-c0x00000000-cc-rp-mo-br100,4.0,a year ago,I can see why the Vegan Bacon and Egg Bagel sells out on the reg. Has to be one of the most satisfying goes at a vegan alternative I've ever eaten. Apsolutely awesome. The Reuben is also pretty decent!!,,,Shift Eatery
5,Emily Sarasa,https://www.google.com/maps/contrib/100608376212925947820?hl=en-US&sa=X&ved=2ahUKEwiQhMLktp_7AhUzmmoFHRBtCagQvvQBegUIARC7AQ,https://lh3.googleusercontent.com/a/ALm5wu0xV-r3UV7wFbDT-wGgHH7YvOUMpHKvxiaojyhW=s40-c-c0x00000000-cc-rp-mo-ba2-br100,4.0,3 years ago,"Really great service but I thought the food was lacking some flavor. The bagel with lox was incredible, but the vegan egg was odd to me and the mango lassi was bland. We also had a tea cake, which was pretty dry. I’m not sure if we just ordered the wrong items. I would still go back and give it another try.",,True,Shift Eatery
5,Ardently Verdant,https://www.google.com/maps/contrib/101931637849233329375?hl=en-US&sa=X&ved=2ahUKEwiQhMLktp_7AhUzmmoFHRBtCagQvvQBegUIARDRAQ,https://lh3.googleusercontent.com/a-/ACNPEu85pIhLo9_6Jlj9JDZsdCaYQvqSz3-aBkeY8rOr=s40-c-c0x00000000-cc-rp-mo-br100,4.0,2 years ago,"Cruelty Free Food always tastes good & so wonderful to see more & more vegan eateries popping up all over Sydney! Overall positive experience at Shift Eatery. It’s a cool deli style eatery however quite small & mostly outdoor tables. That being said we were able to get seated on arrival. Staff were friendly & food arrived quickly after ordering via the me&u tap/order/pay system at the table. I had the Say Cheeeeese Toastie which was tasty af, made with the Bread & Butter Project sourdough.",,,Shift Eatery
5,Katie M,https://www.google.com/maps/contrib/108771950216609802483?hl=en-US&sa=X&ved=2ahUKEwiQhMLktp_7AhUzmmoFHRBtCagQvvQBegUIARDnAQ,https://lh3.googleusercontent.com/a/ALm5wu1VYcbNEAgQjGAYXBjVB2n4QieSskj0H3nW-fnX=s40-c-c0x00000000-cc-rp-mo-ba4-br100,4.0,4 years ago,"Best thing is the Nutie donuts!! Those things are super delicious!! Shift Eatery offers mainly sandwiches and they're pretty good, but nothing special. Everything is vegan which I love, but there's a heavy reliance on fake meat, which is a bit ""meh"" for me. Great coffees though!",,True,Shift Eatery
5,Patrick Samuels,https://www.google.com/maps/contrib/117968880932440285782?hl=en-US&sa=X&ved=2ahUKEwiQhMLktp_7AhUzmmoFHRBtCagQvvQBegUIARD9AQ,https://lh3.googleusercontent.com/a-/ACNPEu9aKlpWMoU9wohliw4Wil52p37i7ELkYIWmPYU8rA=s40-c-c0x00000000-cc-rp-mo-ba4-br100,4.0,3 years ago,"Join the club. Literally join the effin club The place make some awesome sandos, salads and coffee. I recommend the join the club, and I really do love this place, I use to go weekly however sadly late last year they had a price increase and it just pushed it for me to the point of being unaffordable. The vegan tax was really felt, and it’s understandable but what can you do. If you can afford it, it really is worth it, some really delicious food, sweets, coffee and drinks!",,True,Shift Eatery
5,Yousef Dablin,https://www.google.com/maps/contrib/117696818033814731452?hl=en-US&sa=X&ved=2ahUKEwiQhMLktp_7AhUzmmoFHRBtCagQvvQBegUIARCTAg,https://lh3.googleusercontent.com/a-/ACNPEu_-pA9_ZPX1GEmomZc3A5jaF8zugT2gzWSGYTZv=s40-c-c0x00000000-cc-rp-mo-ba5-br100,4.0,5 years ago,This vegan place will literally shift your view of vegan food. Variety of food and desserts should please you. 🤤🤤,"['https://lh5.googleusercontent.com/p/AF1QipPcNxg4QkkT3IQhEWZkfBCbcqGG4_AEWE9sre0Q=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNg_0-xYaPRuH2IPkzq-YLINx1fWLl0DWvvkwxj=w100-h100-p-n-k-no']",True,Shift Eatery
1,Claire Y.,https://www.google.com/maps/contrib/107537125293797050186?hl=en-US&sa=X&ved=2ahUKEwitpc7ltp_7AhUGkWoFHUdzCIIQvvQBegQIARBB,https://lh3.googleusercontent.com/a/ALm5wu1tkbe8H2vsy1SulONPdxK_I5pWTxhew6ecQiTQ=s40-c-c0x00000000-cc-rp-mo-br100,1.0,6 months ago,"Decided to try this cafe before going in for an appointment about a month or two ago. Staff were friendly although quickly became one of my worst experiences in a cafe. I was served my drink and was waiting for my quiche. When I felt it was getting delayed, I told the waitress to instead make it a take away (as I was now running late). When the server brings it over, he accidentally knocks my coffee and spills it all over the table, me and the floor. He says sorry and brings over a handful of tissues. Lucky the drink wasn't hot otherwise i would've burnt myself. I hurriedly dry myself as I was now late for my appointment but no one offers to help clean up nor replace the drink! I didn't have time to ask and wait again so I was rushing to leave but as I was leaving, the lady i reminded of the quiche comes running out and yelling have I paid have I paid lol. What an experience is all I can say. Food and drink was average.",,,Joe Black
1,Kieran Richards,https://www.google.com/maps/contrib/100625932944130067672?hl=en-US&sa=X&ved=2ahUKEwitpc7ltp_7AhUGkWoFHUdzCIIQvvQBegQIARBX,https://lh3.googleusercontent.com/a/ALm5wu1IOo4Mg_o81AB3nnzocPLBNkjeXXrAaiVU61e7=s40-c-c0x00000000-cc-rp-mo-br100,1.0,a year ago,"Terrible service, waited 20 minutes to be served, and only got served because I went to the counter to order and got told to sit back down. After ordering and waiting 30 minutes I checked on the order only to find out it hasn't even been started yet, despite other groups arrive after us that has been able to be served and eaten and left. With that we cancelled our food and, instead of apologising, they told us that this is standard to wait this long, and when we pointed out that other had been served much quicker they instead blamed us for not getting up and ordering (despite doing this and being told to sit down). Still then got charged for an average cup of tea and coffee without them once apologising. Just an all round rude and terrible experience.",,,Joe Black
1,Elliott Bledsoe,https://www.google.com/maps/contrib/106234227857740766491?hl=en-US&sa=X&ved=2ahUKEwitpc7ltp_7AhUGkWoFHUdzCIIQvvQBegQIARBt,https://lh3.googleusercontent.com/a-/ACNPEu_D5noKuh_T2oid19cfSFxaGITORGiyUU2V5n16a6Q=s40-c-c0x00000000-cc-rp-mo-ba6-br100,1.0,8 years ago,"This place is all gimmick! Serving water out of reused Cooper's tallies into rusty camping mugs (I am not kidding, rusty cups!). This isn't a Frankie magazine photo shoot! Plus quips after practically every menu item is so obnoxious. And while we are on the menu, it sucks. The food was good, but you basically have four options. And the bill racks up with each addition. Plus they do not have EFTPOS.",,True,Joe Black
1,siren Rose,https://www.google.com/maps/contrib/102247212042956418236?hl=en-US&sa=X&ved=2ahUKEwitpc7ltp_7AhUGkWoFHUdzCIIQvvQBegUIARCDAQ,https://lh3.googleusercontent.com/a/ALm5wu37J1UcvznSvqvJH1B8pTOKho8-qm0n4GoBVENm=s40-c-c0x00000000-cc-rp-mo-ba3-br100,1.0,4 years ago,Revolting absolutely revolting. Horrible taste. terrible customer service. Food quality is also below the average standard. Ridiculous price for the food and service they provide. Totally overpriced and ripped off. Never come back.,,True,Joe Black
1,Frankly Morrissey,https://www.google.com/maps/contrib/101063299238568849115?hl=en-US&sa=X&ved=2ahUKEwitpc7ltp_7AhUGkWoFHUdzCIIQvvQBegUIARCZAQ,https://lh3.googleusercontent.com/a/ALm5wu0rH5lnZq_mYk7XcBxNo9opOZkwfitIARfD-Eyh=s40-c-c0x00000000-cc-rp-mo-br100,1.0,4 years ago,"Coffee was burnt. When I bought this to their attention, the barrista reluctantly made another — which was cold.Cafe was not clean either.Would not return.",,,Joe Black
1,Alexandra Taylor,https://www.google.com/maps/contrib/103656792793562134111?hl=en-US&sa=X&ved=2ahUKEwitpc7ltp_7AhUGkWoFHUdzCIIQvvQBegUIARCvAQ,https://lh3.googleusercontent.com/a-/ACNPEu8ImuPtct9AhpzFcE0L9i1TRHuHqoEwLgajFTCA3g=s40-c-c0x00000000-cc-rp-mo-br100,1.0,5 years ago,"We got asked to move tables, food was ok but we felt really cramped and the waitress forgot our order. Not a very relaxing environment.",,,Joe Black
1,Anna I,https://www.google.com/maps/contrib/116865164931104265068?hl=en-US&sa=X&ved=2ahUKEwitpc7ltp_7AhUGkWoFHUdzCIIQvvQBegUIARDFAQ,https://lh3.googleusercontent.com/a-/ACNPEu_1UjMmbJpMIgApVUK7Wn2j3I3J3lGJKQphoc-OCQ=s40-c-c0x00000000-cc-rp-mo-br100,1.0,4 years ago,Waited over 40 minutes for food while everyone around us was being served. Definitely won’t be back.,,,Joe Black
1,Amir Jangodaz,https://www.google.com/maps/contrib/103386342012412490920?hl=en-US&sa=X&ved=2ahUKEwitpc7ltp_7AhUGkWoFHUdzCIIQvvQBegUIARDbAQ,https://lh3.googleusercontent.com/a-/ACNPEu8b22szychGQSHcKOdXMqyJ9K0cIZxBLRXtPf3rXQ=s40-c-c0x00000000-cc-rp-mo-ba4-br100,1.0,5 years ago,Their chocolate brownie was solid as a rock!,,True,Joe Black
1,Al Soepardi,https://www.google.com/maps/contrib/100347554229918704281?hl=en-US&sa=X&ved=2ahUKEwitpc7ltp_7AhUGkWoFHUdzCIIQvvQBegUIARDxAQ,https://lh3.googleusercontent.com/a-/ACNPEu8WbLJe6AKCHhZU6wGA8GGBxqYx-dt3j2NzUYon6g=s40-c-c0x00000000-cc-rp-mo-ba5-br100,2.0,4 years ago,"Rates a 2.5/5. No floor staff here. The cashier n counter peeps double up to mind the tables. As they focus on takeaway customers, dine in folks get neglected. We were here on a quiet weekday for brekky and some of the items were not available. Like the bolognese eggs for eg. We ended up getting smoked salmon benny 2.5/5 n scrambled eggs on toast 2.75/5 (yawn*). Ordered a double macc but it looked single to me. It looks like they have changed hands so..","['https://lh5.googleusercontent.com/p/AF1QipOle2OmHBrirjPOu1Xf8sMCg-dHNxi2NAwkIAiZ=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipM-tkYqQYqNc8sf7hTKLHlp6E1vEkyrGc2Ov6O_=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOJcpezbW5DytEpYX-W3JBYH6Ky0gQSM4N_TWTr=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPn9h578Ra8sHUvyKeZfJWgl7Q0SuKDDSyEsq4_=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipO63XhoqcxaBcn7XdYFkmAVEyR1zZOX_cL-0Z_L=w100-h100-p-n-k-no']",True,Joe Black
1,Anya Nguyen,https://www.google.com/maps/contrib/104038032040843665811?hl=en-US&sa=X&ved=2ahUKEwitpc7ltp_7AhUGkWoFHUdzCIIQvvQBegUIARCNAg,https://lh3.googleusercontent.com/a-/ACNPEu_xaFfu4AV0jRp7gKv1PywU1daqXT1N4C4YnfGD=s40-c-c0x00000000-cc-rp-mo-br100,2.0,4 years ago,"I think i visited the cafe on their bad day. Did my research, saw that it’s among those top rated cafes in Sydney CBD (I already been to few others prior); I was quite excited to check out the cafe after reading so many good reviews... But my experience was quite disappointing. • Service: staffs were impolite apart from the first guy greeted me when i walked in. • Coffee was good but not great compare to other cafes i have been to during my visit in Sydney. • Food: i ordered eggs bene, decent portion but the eggs were over cooked",,,Joe Black
2,Dave Gordon,https://www.google.com/maps/contrib/110985481665342158451?hl=en-US&sa=X&ved=2ahUKEwjZoZDmtp_7AhUKmmoFHSJsAPQQvvQBegQIARA7,https://lh3.googleusercontent.com/a-/ACNPEu_bzW-RMr32yf9Y-W7FNA3hZOT0ED7VrKvQ_UePVw=s40-c-c0x00000000-cc-rp-mo-ba3-br100,2.0,5 years ago,"I have been really disappointed with my coffee on a few occasions, my cup is constantly 3/4 full, and a few times it looks like flat white volcanic eruption. The staff are very friendly, especially the personal greeting from the owner",,True,Joe Black
2,Walter Spivak,https://www.google.com/maps/contrib/110665056855560756553?hl=en-US&sa=X&ved=2ahUKEwjZoZDmtp_7AhUKmmoFHSJsAPQQvvQBegQIARBR,https://lh3.googleusercontent.com/a-/ACNPEu_eoDmj62xJaKQD1YLFQft6lAvxhcLcUnc4LW8pkw=s40-c-c0x00000000-cc-rp-mo-ba5-br100,2.0,4 years ago,"Average coffee, poor food presentation, overcooked poached eggs. Lastly, eggs came with a side serve of egg shell... very poor form. Banana bread was nice though.",,True,Joe Black
2,Rem Low,https://www.google.com/maps/contrib/110214161533070814764?hl=en-US&sa=X&ved=2ahUKEwjZoZDmtp_7AhUKmmoFHSJsAPQQvvQBegQIARBn,https://lh3.googleusercontent.com/a/ALm5wu39aJ39mWsTGDtg0GPWdXINVSvxrHqFbPl24N3BkQ=s40-c-c0x00000000-cc-rp-mo-br100,2.0,2 years ago,"The rating is pretty misleading. Certainly not worthy for the prices charged (equivalent to hotel prices, should be $$$$) for a simple meal.",,,Joe Black
2,Suresh Kerai,https://www.google.com/maps/contrib/115320857665965518585?hl=en-US&sa=X&ved=2ahUKEwjZoZDmtp_7AhUKmmoFHSJsAPQQvvQBegQIARB9,https://lh3.googleusercontent.com/a-/ACNPEu_HnjpdnB0y5c4V_OUEAVuRAwOcLTggciPI2mkB4A=s40-c-c0x00000000-cc-rp-mo-ba5-br100,2.0,6 years ago,This once great cafe has slowly lost the plot. Very disappointing.,,True,Joe Black
2,Yuan Yao,https://www.google.com/maps/contrib/101048067898977748881?hl=en-US&sa=X&ved=2ahUKEwjZoZDmtp_7AhUKmmoFHSJsAPQQvvQBegUIARDLAQ,https://lh3.googleusercontent.com/a/ALm5wu2zJjYA8PU6mFDhZDWSWuV0Y5RCvk2igSIO--66=s40-c-c0x00000000-cc-rp-mo-ba4-br100,3.0,3 years ago,"It was okay. Wouldn’t mind going there again if a friend suggested it, but could not recommend it to others. Quite ordinary. I did ask for ham inside the omelette, it was not. Though I assured the waiter it was okay - but I’d still prefer to have things done correctly. Coffee was surprisingly good - relatively light roast of a long black, had some berry notes, was not too acidic.",['https://lh5.googleusercontent.com/p/AF1QipMg9s7JroDCGe7Az-WNeyM5ipdl-nZ3VPI8u2V5=w100-h100-p-n-k-no'],True,Joe Black
2,Bachar Alabdullah,https://www.google.com/maps/contrib/107060096318871354021?hl=en-US&sa=X&ved=2ahUKEwjZoZDmtp_7AhUKmmoFHSJsAPQQvvQBegUIARDjAQ,https://lh3.googleusercontent.com/a-/ACNPEu_rGUehXEkCg0kcOEz05EDeO-EyYk3XikHsLnj1zw=s40-c-c0x00000000-cc-rp-mo-ba3-br100,3.0,4 years ago,"Nice little cafe with some really friendly staff. Coffee is really good and food was good as well. I got the eggs benny with smoked salmon; it was good but nothing special. Price is comparable to other cafes in the city but the portion size is a little on the smaller size. Overall, had a good time.",,True,Joe Black
2,Mady Nortdrop,https://www.google.com/maps/contrib/117950277860842490991?hl=en-US&sa=X&ved=2ahUKEwjZoZDmtp_7AhUKmmoFHSJsAPQQvvQBegUIARD5AQ,https://lh3.googleusercontent.com/a/ALm5wu0H-o69Q9TAfUzg83HfH6J0VUeANTccOlLuAWcq=s40-c-c0x00000000-cc-rp-mo-br100,3.0,3 years ago,"Coffee was fantastic, didn't try the food butvit did look good.",,,Joe Black
3,Diana McAuliffe,https://www.google.com/maps/contrib/116809880748341205011?hl=en-US&sa=X&ved=2ahUKEwj---vmtp_7AhWmmWoFHU86CV4QvvQBegQIARA7,https://lh3.googleusercontent.com/a-/ACNPEu_QGMqQReLNv_9ElDZC9MeATBJV8U1ouGZ2BeRF=s40-c-c0x00000000-cc-rp-mo-ba4-br100,3.0,4 years ago,Atmosphere was lovely. Coffee not to my taste,,True,Joe Black
3,Võ Linh Nguyễn,https://www.google.com/maps/contrib/116677696946352514782?hl=en-US&sa=X&ved=2ahUKEwj---vmtp_7AhWmmWoFHU86CV4QvvQBegQIARBR,https://lh3.googleusercontent.com/a-/ACNPEu_oUEHf73qEb1lLdjYssMGzBeWFn218IuQ7tRIzFz8=s40-c-c0x00000000-cc-rp-mo-ba4-br100,3.0,3 years ago,"Average coffee, average food. Lots of misleading reviews.",,True,Joe Black
3,Garry Long,https://www.google.com/maps/contrib/112403840138094099115?hl=en-US&sa=X&ved=2ahUKEwj---vmtp_7AhWmmWoFHU86CV4QvvQBegQIARBn,https://lh3.googleusercontent.com/a-/ACNPEu9EKEVKtSQtlQzjOGDvPsgDz2uwSqsj3IpSgkm9VEw=s40-c-c0x00000000-cc-rp-mo-ba6-br100,3.0,5 years ago,"Food ok, service a bit off the day I visited.",,True,Joe Black
3,Ramy Ibrahim,https://www.google.com/maps/contrib/103505080570486119480?hl=en-US&sa=X&ved=2ahUKEwj---vmtp_7AhWmmWoFHU86CV4QvvQBegQIARB9,https://lh3.googleusercontent.com/a/ALm5wu2t_IjjIHKu8BsyG5ZHQCTsHM3iLWl6QBsSXVtK=s40-c-c0x00000000-cc-rp-mo-br100,3.0,3 years ago,"Nice cafe ,good quality breakfast",,,Joe Black
3,John Wooden,https://www.google.com/maps/contrib/106207480354776304049?hl=en-US&sa=X&ved=2ahUKEwj---vmtp_7AhWmmWoFHU86CV4QvvQBegUIARCTAQ,https://lh3.googleusercontent.com/a-/ACNPEu9zDshbamkAVPQf9RUwNxg0r32VMQgcGFifqUzNjQ=s40-c-c0x00000000-cc-rp-mo-ba4-br100,3.0,5 years ago,Good coffee and lunch food.,,True,Joe Black
3,Michelle Levehang,https://www.google.com/maps/contrib/116723244271310694157?hl=en-US&sa=X&ved=2ahUKEwj---vmtp_7AhWmmWoFHU86CV4QvvQBegUIARCpAQ,https://lh3.googleusercontent.com/a/ALm5wu1fMHhKKNYUE1wrznGz4psDoXd8kQ4r6kqGddCd=s40-c-c0x00000000-cc-rp-mo-ba2-br100,3.0,2 years ago,Fresh food,,True,Joe Black
